run,phase,isl,tp,dp,ep,rank,op_type,input_shapes,count,min_us,avg_us,median_us,max_us
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MatMulV2,"2,6144;38720,6144",88,397.07,411.83,411.69,427.63
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MatMulV2,"6,12288;6144,12288",88,127.24,173.32,173.74,219.29
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MatMulV2,"6,6144;128,6144",3476,13.74,14.60,14.46,28.32
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MatMulV2,"6,6144;256,6144",3344,8.44,10.03,10.18,11.72
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MatMulV2,"6,6144;32,6144",3476,11.70,12.89,12.86,27.18
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MatMulV2,"6,6144;38720,6144",44,409.95,413.75,413.36,419.03
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MatMulV2,"6,6144;6144,6144",88,62.14,74.22,73.95,87.72
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MemSet,N/A,6688,5.38,9.50,10.19,18.52
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MoeDistributeCombineV2,"6656,6144;2,8;851968;256;2,8;1;;;;;6656;;;;;;;",88,34.26,89.35,84.44,180.34
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MoeDistributeDispatchV2,"2,6144;2,8;;;;;",88,101.44,623.51,164.28,5345.89
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MoeGatingTopK,"2,256;256",3388,3.86,4.64,4.50,11.52
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Mul,"2,154880;",88,7.70,8.72,7.88,14.66
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Mul,2;,44,1.40,1.58,1.54,1.82
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Mul,6;,88,1.68,1.88,1.86,2.38
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Mul,6;6,88,1.86,2.12,2.08,2.54
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MulAiCore,6;,44,1.64,2.08,2.12,2.38
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,MulAiCore,6;6,44,1.96,2.32,2.32,2.78
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Neg,"2,154880",88,7.44,12.55,8.85,58.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,NotEqual,"2,3;",44,1.74,1.88,1.86,2.14
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,NotEqual,2;,44,2.42,2.85,2.86,3.34
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,PadV3,"6,256;4;",3344,13.50,17.94,18.02,21.50
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,PadV3,"6,6144;4;",3344,15.78,17.99,17.58,29.80
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,PadV3AiCore,"6,256;4;",44,18.86,21.01,21.26,22.48
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,PadV3AiCore,"6,6144;4;",44,20.90,21.67,21.71,22.66
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,PadV3AiCore,N/A,88,7.00,9.73,10.13,13.00
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,QuantBatchMatmulV3,"6,2048;128,128,16,32;4096;4096",3520,18.14,19.85,19.74,27.24
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,QuantBatchMatmulV3,"6,3072;192,192,16,32;6144;6",132,24.30,25.95,26.09,27.56
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,QuantBatchMatmulV3,"6,4096;192,256,16,32;6144;6144",3520,29.32,31.81,31.36,40.42
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,QuantBatchMatmulV3,"6,512;192,32,16,32;6144;6",3388,16.72,30.12,19.88,364.25
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,QuantBatchMatmulV3,"6,6144;192,384,16,32;6144;6",132,38.94,41.38,41.43,46.40
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,QuantBatchMatmulV3,"6,6144;32,384,16,32;1024;6",3388,20.62,39.78,26.80,5356.17
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,RealDiv,"2,154880;2,1",44,13.48,13.97,13.97,14.40
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,RealDiv,"2,154880;2,154880",44,8.18,8.72,8.72,9.82
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,RealDiv,"4,154880;4,1",44,13.56,14.35,14.29,17.10
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,ReduceSum,"2,3;1",44,3.80,4.09,4.06,4.56
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,RmsNorm,"2,6144;6144",88,3.52,3.67,3.64,4.08
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,RmsNorm,"6,6144;6144",308,4.28,5.31,5.52,6.18
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,ScatterElementsV2,340;2;2,44,2.48,2.86,2.77,4.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,ScatterElementsV2,340;4;4,44,1.96,2.24,2.22,2.80
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,ScatterNdUpdate,"225920,128;6,1;6,128",704,13.08,13.80,13.82,17.52
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,ScatterNdUpdateAiCore,"225920,128;6,1;6,128",2816,8.92,13.85,13.82,19.48
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SelectV2,2;2;2,44,1.94,2.12,2.12,2.46
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SelectV2,2;;2,88,2.62,2.95,2.89,3.62
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SelectV2,"6,1;;6,6144",88,16.68,17.25,17.26,18.42
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Slice,"202752,128;2;2",264,24.40,33.01,25.90,49.38
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SoftmaxV2,"2,154880",44,45.18,46.38,46.12,47.98
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SoftmaxV2,"4,154880",44,45.84,46.88,46.92,47.98
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Sort,"2,154880",44,230.94,232.35,232.30,234.70
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Sort,"4,154880",44,186.16,187.71,187.66,189.54
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SparseFlashAttention,"6,16,512;1765,128,1,512;1765,128,1,512;6,1,2048;2,1584;2;2;6,16,64;1765,128,1,64",3520,86.42,90.59,90.02,109.50
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Sub,2;,44,2.74,2.90,2.88,3.30
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Sub,6;6,88,2.20,2.73,2.80,3.42
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SubAiCore,6;6,44,2.54,2.98,2.98,3.36
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SwiGlu,"6,1024",3388,3.28,14.23,14.36,17.76
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,SwiGlu,"6,6144",132,3.80,4.63,4.24,11.74
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,TensorMove,"4,154880",44,9.90,10.54,10.31,14.22
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Transpose,"2,2;2",44,14.58,15.24,15.13,16.82
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Transpose,"4,2,38720;3",88,12.32,13.39,13.43,14.68
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,Transpose,"4,6,38720;3",44,12.70,13.71,13.58,15.20
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,ZerosLike,"2,2",44,1.78,1.93,1.92,2.20
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,_triton_rope_siso,"6,1,128;6,64;6,64",88,2.34,2.49,2.46,2.96
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,_triton_rope_siso,"6,32,128;6,64;6,64",88,4.16,4.35,4.32,4.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,_triton_rope_siso_0,N/A,3432,2.06,2.35,2.30,9.24
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,_triton_rope_siso_1,N/A,3432,3.90,4.17,4.14,9.72
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,batch_matmul_transpose,N/A,88,9.12,9.69,9.71,10.54
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,batch_matmul_transpose_0,N/A,3432,8.80,10.30,10.46,19.60
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,expand_kernel,2;2,88,1.44,1.75,1.70,2.40
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,hcom_allGather_,N/A,7040,6.60,10.64,9.66,55.46
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,hcom_allReduce_,N/A,14432,4.06,14.80,10.52,2635.19
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,mla_preprocess,N/A,88,63.04,68.19,66.38,81.84
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,mla_preprocess_0_mix_aic,N/A,3432,62.02,67.94,66.74,81.04
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,muls_add_kernel,"6,6144;6,6144",88,3.76,4.05,4.04,4.32
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,muls_add_kernel_1,N/A,3300,3.28,3.68,3.56,4.94
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,prepare_inputs_padded_kernel,2;2;3,44,3.20,3.38,3.38,3.62
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,rejection_random_sample_kernel,"2;4;4,154880;2,1",44,2.20,2.48,2.45,2.90
dp2_pp0_tp0_dcp0_ep8_rank0_decode-20k,decode,20k,0,2,8,0,sample_recovered_tokens_kernel,"2;4;4,154880",44,54.00,54.56,54.57,55.08
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Add,"1,154880;",100,6.60,8.40,7.03,62.18
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Add,1;,150,1.36,1.52,1.50,1.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Add,1;1,50,1.22,1.41,1.36,1.78
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Add,2;,50,1.40,1.60,1.60,1.84
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Add,"3,6144;3,6144",100,3.78,4.13,4.12,4.90
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,AddRmsNormBias,"3,6144;3,6144;6144;6144",7751,3.52,3.87,3.86,4.72
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,AddRmsNormDynamicQuant,"3,6144;3,6144;6144;6144",100,5.24,5.48,5.48,6.06
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,AddRmsNormDynamicQuantAiCore,"3,6144;3,6144;6144;6144",50,6.02,6.53,6.48,7.08
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,ApplyTopKTopPCustom,"1,154880;1,154880;1;",50,258.04,261.81,261.50,268.06
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,ApplyTopKTopPCustom,"2,154880;2,154880;2;",50,261.67,272.58,271.42,291.33
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,ArgMaxV2,"1,154880;",150,19.06,19.75,19.85,20.26
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,AscendQuantV2,"3,2048;2048;2048",3950,8.62,10.38,9.98,20.28
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,AscendQuantV2,"3,4096;4096;4096",3950,10.76,12.63,12.74,18.72
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,AscendQuantV2Aicore,"3,2048;2048;2048",50,11.46,11.77,11.74,12.16
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,AscendQuantV2Aicore,"3,4096;4096;4096",50,12.52,13.07,13.07,13.56
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,BroadcastTo,1;1,150,1.28,1.47,1.46,1.70
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,BroadcastTo,;1,50,1.14,1.44,1.44,1.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,1,700,1.08,1.39,1.36,1.94
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,"1,1",50,1.26,1.44,1.42,1.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,"1,154880",100,2.64,6.07,6.13,10.88
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,"1,2",50,1.48,1.64,1.61,1.84
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,"1,3",100,1.08,1.33,1.32,1.84
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,"1,8",3801,1.04,1.23,1.22,2.08
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,2,100,81.40,107.10,103.35,156.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,"2,154880",50,8.46,8.83,8.81,10.04
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,3,650,1.04,1.39,1.38,2.04
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Cast,"3,128",7900,1.10,1.31,1.28,5.94
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,CastAiCore,"1,8",50,1.10,1.22,1.22,1.34
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,CastAiCore,3,250,1.08,1.41,1.38,1.80
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,CastAiCore,"3,128",100,1.24,1.42,1.37,1.94
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,ClipByValueV2,1;;,50,4.66,5.18,5.18,5.56
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,ConcatD,"3,6144;3,6144",100,2.70,2.94,2.94,3.26
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,DSARandomUniform,N/A,150,1.10,11.55,15.66,24.14
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,DispatchFFNCombine,"1,6144;8,6144,4096;8,2048,6144;1,8;32768;49152;1,8",3750,203.84,304.01,267.66,104514.27
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,DynamicQuant,"3,3072",150,3.72,4.61,4.08,8.36
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,DynamicQuant,"3,512",3851,3.50,9.90,9.40,300.18
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,DynamicQuant,"3,6144",3851,5.20,16.36,16.10,162.60
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Equal,1;,50,1.72,1.95,1.94,2.32
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Equal,"3,1;",100,1.68,1.90,1.88,2.46
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Fill,1;,650,1.18,1.58,1.58,2.38
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Fill,2;,50,1.44,1.55,1.54,1.70
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,FloorDiv,1;,50,34.26,46.22,42.57,74.82
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,FloorMod,1;1,50,2.18,2.47,2.43,2.98
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GatherElementsV2,"1,1584;1,1",50,3.30,3.47,3.46,3.70
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GatherElementsV2,"1,3;1,1",50,3.82,4.23,4.19,4.84
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GatherV2,"38720,6144;3;1",100,2.56,2.93,2.90,3.52
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GatherV2AiCore,"38720,6144;3;1",50,2.70,2.98,2.96,3.38
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Greater,1;,50,2.92,3.46,3.48,3.84
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GreaterEqual,"1,154880;",100,8.20,10.26,9.30,20.18
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GreaterEqual,1;,100,2.74,2.95,2.94,3.42
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GreaterEqual,3;,150,2.68,3.17,3.14,3.76
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GroupedMatmul,"6656,2048;8,2048,6144;;8,6144;;;;8;6656",100,19.00,38.65,38.43,73.46
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,GroupedMatmulSwigluQuant,"6656,6144;8,128,384,16,32;8,4096;6656;8",100,42.92,87.66,85.37,163.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,1;1;1;1,50,9.54,9.99,9.81,17.78
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,"202752,64;1;2;3",300,6.78,8.61,8.52,17.04
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,272;1;1;1,100,8.74,9.78,9.64,16.76
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,2;1;1;2,50,6.82,7.97,8.02,9.72
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,"3,154880;1;2;1",50,11.48,12.02,11.74,19.04
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,"3,154880;1;2;2",50,15.64,15.78,15.78,16.00
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,"3,6144;1;2;1",150,7.04,9.37,9.62,16.76
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,"3,6144;1;2;3",100,9.26,10.06,9.78,17.08
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,340;1;1;3,150,6.72,9.05,9.06,16.40
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Index,3;1;1;2,50,9.60,9.89,9.86,10.54
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,IndexFill,"1,3;;",50,21.04,23.08,23.08,25.04
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,IndexPutV2,272;1;1;1;1,50,8.84,9.35,9.07,14.82
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LayerNormV3,"3,128;128;128",3950,4.24,5.20,4.92,9.20
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LayerNormV3WithImplMode,"3,128;128;128",50,6.06,6.66,6.70,7.30
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Less,"1,3;",50,2.58,2.76,2.74,3.06
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Less,3;,100,2.24,2.60,2.56,3.18
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LessAiCore,3;,50,2.50,2.99,3.02,3.52
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LightningIndexer,"3,32,128;1765,128,1,128;3,32;1;1;1,1584",4000,25.60,32.49,32.38,41.66
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LinearIndex,1;1,50,1.92,2.06,2.02,2.44
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LinearIndex,2;1,50,1.66,1.78,1.78,2.04
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Log,"1,154880",100,5.42,8.16,8.00,19.62
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LogicalAnd,"1,3;1,3",50,1.42,1.63,1.60,2.12
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LogicalAnd,3;3,100,1.20,1.53,1.50,2.16
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LogicalAndAiCore,3;3,50,1.46,1.74,1.74,2.14
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LogicalNot,3,100,1.34,1.55,1.52,1.94
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,LogicalNotAiCore,3,50,1.36,1.64,1.61,1.96
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MaskedFill,"1,154880;1,154880;",100,8.54,11.98,11.39,28.22
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MaskedFill,1;1;,100,1.52,1.74,1.74,2.02
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MaskedFill,"3,6144;3,1;",100,14.00,16.17,15.74,24.38
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MaskedFillAiCore,"3,6144;3,1;",50,15.38,16.19,16.23,16.88
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulCommon,"3,6144;128,6144",50,15.30,15.72,15.73,16.24
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulCommon,"3,6144;256,6144",50,9.82,10.46,10.46,11.24
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulCommon,"3,6144;32,6144",50,12.76,12.98,12.97,13.46
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulV2,"1,6144;38720,6144",100,389.01,396.80,397.16,403.91
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulV2,"3,12288;6144,12288",100,124.70,161.23,161.34,198.26
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulV2,"3,6144;128,6144",3950,13.42,14.56,14.42,28.86
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulV2,"3,6144;256,6144",3801,8.16,10.29,10.56,11.92
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulV2,"3,6144;32,6144",3950,11.54,12.78,12.72,25.62
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulV2,"3,6144;38720,6144",50,391.53,397.31,397.32,402.31
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MatMulV2,"3,6144;6144,6144",100,62.20,69.50,69.87,77.34
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MemSet,N/A,7602,5.34,10.75,12.49,22.42
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MoeDistributeCombineV2,"6656,6144;1,8;851968;256;1,8;1;;;;;6656;;;;;;;",100,30.02,112.01,111.57,186.84
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MoeDistributeDispatchV2,"1,6144;1,8;;;;;",100,48.36,84.78,70.96,437.41
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,MoeGatingTopK,"1,256;256",3851,3.56,4.13,3.94,5.88
dp2_pp0_tp0_dcp0_ep8_rank0_decode-2500,decode,2500,0,2,8,0,Mul,"1,154880;",100,6.32,8.34,7.90,31.42
